place_name,rating,shop_type,sentence,TargetAspect,sentiment,is_synthetic,prob_negative,prob_neutral,prob_positive,predicted_label,margin
The Bloom Coffee & Start-Up Space,4,coffee,Staff that night where a little helpful compared to previous reviews so an improvement.,Customer Service,,False,0.42524073,0.19426644,0.38049284,NEGATIVE,0.04474789
Dunkin' Davao People's Park,4,coffee,I had not tried one before so I didn't know how it should taste.,Product Quality,,False,0.41752344,0.20971526,0.37276128,NEGATIVE,0.044762164
Kuilans,3,coffee,Ehh the food is okay but the price is 2x what it should be for the size and quality But my main issue is the staff.,Product Quality,,False,0.4162568,0.21225123,0.37149203,NEGATIVE,0.044764757
Haron's Cafe,2,coffee,"Having read good reviews from at least a year back to as far as three (3) years ago, well I EXPECTED the same but….First, it took minutes for the one lone busy staff behind the counter to approach my table to get my order.",Customer Service,,False,0.4212074,0.20235258,0.37644,NEGATIVE,0.04476741
Annipie Airport View,5,coffee,"We paid only 800 PHP for two main courses, two desserts, and a coffee.",Product Quality,,False,0.4207111,0.20334636,0.37594256,NEGATIVE,0.044768542
Karlo's Gourmet & Coffee,4,coffee,A bit pricey but comparable to Starbucks in quality of food.,Product Quality,,False,0.42143124,0.20190892,0.37665987,NEGATIVE,0.044771373
Coffee at Yellow Hauz,4,coffee,Very fast wifi :) foods are good.,Facilities and Amenities,,False,0.43866503,0.16744418,0.39389074,NEGATIVE,0.044774294
Fourth Street Cafe,5,coffee,"Very accommodating place ,good coffee and very friendly place to study.",Product Quality,,False,0.45718366,0.13044102,0.41237524,NEGATIVE,0.044808418
Curiore Cafe,1,coffee,"For a place that charges above-average prices, the quality and taste of the drinks simply do not justify the cost.",Product Quality,,False,0.41998494,0.2048395,0.3751755,NEGATIVE,0.04480943
Steep Kohi,5,coffee,Tight space but doesn't matter.,Facilities and Amenities,,False,0.42333728,0.19813928,0.37852347,NEGATIVE,0.04481381
Lara Mia Café & Bistro,4,coffee,"However, it is worthy to mention that the food is quite pricey and good for sharing for people whose appetite is not that big.",Product Quality,,False,0.4175548,0.20970787,0.37273735,NEGATIVE,0.044817448
Dunkin' Donuts,3,coffee,Brewed coffee is microwaved.,Product Quality,,False,0.42476714,0.19528478,0.37994808,NEGATIVE,0.044819057
Aloha Kakou Neighborhood Cafe,1,coffee,"We went there by 8:31 am on a weekday but was stopped because apparantly, their opening hours is at 11 am.",Store Operations and Accessibility,,False,0.42010248,0.20461492,0.37528253,NEGATIVE,0.04481995
Cafe Julieta,3,coffee,Ho hum food at exorbitant prices.,Product Quality,,False,0.42110273,0.20261991,0.37627733,NEGATIVE,0.044825405
Krispy Kreme Factory Store Davao,4,coffee,"Even though the shop wasn't very crowded, I still experienced lining up for a while.",Ambiance and Atmosphere,,False,0.4260196,0.19279957,0.38118082,NEGATIVE,0.044838786
Cafe Basilico,5,coffee,The staff were all nice and accommodating,Customer Service,,False,0.4268907,0.19107786,0.38203147,NEGATIVE,0.04485923
The Coffee Bar at GMall of Davao,5,coffee,"service is nicee, also their pastaaa is veryy tasty and delicious!",Customer Service,,False,0.4322923,0.18027629,0.38743138,NEGATIVE,0.04486093
Kafih - Davao,5,coffee,"The food and drinks are affordable and delicious, and the service is really excellent (super accommodating sila and mabait— hi ate and hi kuya!).",Customer Service,,False,0.4314623,0.181937,0.3866007,NEGATIVE,0.044861585
Seattle's Best Coffee,4,coffee,"I would let it slide if it's caused by the heavy foot traffic, but it's not the only factor.",Store Operations and Accessibility,,False,0.41632923,0.21220517,0.37146556,NEGATIVE,0.04486367
Starbucks - SM Lanang,1,coffee,"This is my first time at Starbucks and this is my experience, yes the food is delicious but the customer service is terrible.",Product Quality,,False,0.4273759,0.19011909,0.382505,NEGATIVE,0.044870913
Café Joa,3,coffee,Food is just expensive for its taste but not that very special.,Price and Value,,False,0.42151418,0.20184317,0.37664264,NEGATIVE,0.04487154
The Matcha Tokyo - Azuela High Street,5,matcha,"This is the second time i got here and i their matcha is good, but what i really loved is the ambience, would love to come back!",Product Quality,,False,0.42659992,0.19168189,0.38171813,NEGATIVE,0.04488179
Cafe Demitasse,4,coffee,"The place is clean and the staffs are courteous, friendly and very accommodating.",Customer Service,,False,0.44057968,0.16372335,0.39569697,NEGATIVE,0.044882715
Better Beans Co. - Coffee Roaster (New Location),5,coffee,Great coffee shop with excellent service!,Customer Service,,False,0.4362891,0.17231704,0.3913939,NEGATIVE,0.044895202
DUNKIN’,5,coffee,Great service and great brewed coffee!,Customer Service,,False,0.437488,0.16992496,0.39258704,NEGATIVE,0.044900954
Kafih - Davao,5,coffee,And the food is marvelous!,Product Quality,,False,0.43038464,0.18413752,0.38547784,NEGATIVE,0.044906795
"The Coffee Bar, Gaisano Mall of Toril",5,coffee,Thanks kuya iven for a great service,Customer Service,,False,0.4265113,0.1919094,0.38157925,NEGATIVE,0.044932038
BRGR Alley Café,5,coffee,"Delicious and affordable food, cozy vibes, and very accomodating staff!!",Customer Service,,False,0.45152596,0.14188108,0.40659302,NEGATIVE,0.04493293
"Miss Bridgette,",5,matcha,The menu has many good options for drinks and food.,Product Quality,,False,0.4257199,0.19350553,0.38077453,NEGATIVE,0.04494536
Kiks Davao,5,coffee,"It is like you could share the coffee, but it's too good to part with.",Product Quality,,False,0.4180623,0.20882492,0.37311277,NEGATIVE,0.04494953
KAPEMORE Roastery and Cafe,5,coffee,i just hope they open early :(((,Store Operations and Accessibility,,False,0.41733816,0.21027449,0.37238735,NEGATIVE,0.044950813
Slate Coffee + Deli,5,coffee,Always open on time!,Store Operations and Accessibility,,False,0.429826,0.18530369,0.38487032,NEGATIVE,0.04495567
Solace - Coffee Club,5,coffee,They serve great drinks and tasty food esp.,Product Quality,,False,0.4329332,0.17909226,0.38797462,NEGATIVE,0.04495859
Brew and Cinnamon Cafe,2,coffee,"Still welcome the idea of a second visit — hopefully, better service/staff attitude and improved food taste.",Customer Service,,False,0.4267928,0.1913741,0.38183314,NEGATIVE,0.044959664
Seattle's Best Coffee,1,coffee,Some drinks were unavailable and was only made known when we reached the counter after a long queue.,Product Quality,,False,0.4183401,0.20827962,0.3733803,NEGATIVE,0.044959784
Starbucks - Abreeza Mall,1,coffee,"Friendly staff unfortunately no WiFi from starbucks, mall WiFi is not usable, place smells like pizza.",Facilities and Amenities,,False,0.4275557,0.1898586,0.3825857,NEGATIVE,0.044970006
Coffee at Yellow Hauz,4,coffee,they also provide free wifi voucher for customers.,Facilities and Amenities,,False,0.4259214,0.19313075,0.3809479,NEGATIVE,0.044973522
Coffee Project Mintal,4,coffee,"Along with our drinks, we ordered the Bacon 4 Cheese Sandwich, which turned out to be very generous in portion size and definitely too much for two people.",Product Quality,,False,0.41718626,0.21061908,0.37219465,NEGATIVE,0.044991612
Starbucks Damosa IT Park Drive-Thru,4,coffee,"Parking in front is so difficult especially when you arrive in rush hour, this area is always in heavy traffic, I suggest you park inside the damosa it park, parking at the back is so huge.",Store Operations and Accessibility,,False,0.42325246,0.19849885,0.37824866,NEGATIVE,0.0450038
Cafe Basilico,5,coffee,"It's affordable, and the coffees are delicious, especially the cioccolato calda croissant.",Price and Value,,False,0.43410587,0.17679533,0.38909885,NEGATIVE,0.04500702
STASH Coffee Co.,5,coffee,They have other nice options for those who want to skip or don't drink coffee.,Product Quality,,False,0.41670042,0.21160792,0.3716917,NEGATIVE,0.04500872
Coffeecat,4,coffee,"I just hope there are more outlets to charge, a coaster for the drinks and a stronger wifi connection.",Product Quality,,False,0.42078042,0.20345587,0.37576374,NEGATIVE,0.045016676
The Forum Cafe,5,coffee,"Even though I don't live in Deca, I often make the effort to drive here just to satisfy my coffee cravings.",Product Quality,,False,0.4180639,0.20890217,0.37303385,NEGATIVE,0.045030057
Fourth Street Cafe,4,coffee,The food is good as it always have been.,Product Quality,,False,0.43485388,0.17532615,0.38982,NEGATIVE,0.045033872
Floury Cafe,5,matcha,"It's pretty rare for kids to rate places on Google Maps now, Anyways, The food is really good, I liked croquets and 4 cheese pizza, The pasta was delicious, I would recommend this.",Product Quality,,False,0.4220969,0.20084098,0.37706208,NEGATIVE,0.045034826
AtCurbside,4,coffee,"Horchata is a bit of an acquired taste, but I personally liked it.",Product Quality,,False,0.42236024,0.20032446,0.37731534,NEGATIVE,0.0450449
Kapeweñoz Dacudao,5,coffee,"Since coming home to Davao, I hadn't found a coffee that truly hit the spot—until my friend introduced me to Kapeweñoz.",Product Quality,,False,0.42445064,0.19615181,0.37939763,NEGATIVE,0.045053005
Annipie Roxas,3,coffee,Limited parking space at the front was cramped.,Facilities and Amenities,,False,0.4294434,0.18617538,0.38438123,NEGATIVE,0.045062155
Matcha Matina,2,matcha,The matcha is good pero the price is completely unjustified.,Price and Value,,True,0.41990978,0.20524368,0.3748465,NEGATIVE,0.045063287
Starbucks - SM City Davao,5,coffee,"Great coffee, good talk",Product Quality,,False,0.43608773,0.172891,0.3910213,NEGATIVE,0.045066416
Solace - Coffee Club,4,coffee,"The outside however is too noisy it has a lot of motorcycle sound and when I was there, there were people singing Karaoke but if that doesn't bother you, the cafe is really good place to hang out, enjoy coffee, and chill.",Ambiance and Atmosphere,,False,0.42407194,0.19692954,0.37899855,NEGATIVE,0.04507339
The Bloom Coffee & Start-Up Space,4,coffee,"Waitress are hospitable, their service also quick",Customer Service,,False,0.42970243,0.1856694,0.38462812,NEGATIVE,0.045074314
Cafe Basilico,5,coffee,"Didn't expect the food to be great - specifically the beef, bolognese and prosciutto pizza.",Product Quality,,False,0.42009327,0.20488791,0.37501886,NEGATIVE,0.045074403
A Little Lately,5,coffee,Thanks to the baristas for accommodating us and requests to have it served that way.,Customer Service,,False,0.42170173,0.20167847,0.37661982,NEGATIVE,0.045081913
Habitat Coffee - Tulip Branch,5,coffee,"Their regular matcha latte was not available, they only had uji matcha latte which was a bit pricier than the regular but it was really creamy.",Product Quality,,False,0.41527203,0.21454187,0.3701861,NEGATIVE,0.045085937
Dunkin' Davao People's Park,4,coffee,Comfort room was clean and staff was efficient and helpful.,Customer Service,,False,0.44173977,0.16161163,0.39664856,NEGATIVE,0.04509121
Juice Cubi Roxas Avenue,3,coffee,"Lasaw na, more ice and not worth the price.",Product Quality,,False,0.42169258,0.20170988,0.37659755,NEGATIVE,0.045095026
The Matcha Tokyo - Azuela High Street,5,matcha,Stopped by during non peak hours.,Store Operations and Accessibility,,False,0.42576674,0.19356781,0.38066545,NEGATIVE,0.045101285
Cafe Demitasse,5,coffee,"Great service , nice surrounding",Customer Service,,False,0.45562473,0.13385798,0.4105173,NEGATIVE,0.045107424
Good One Cafe and Yogurt,3,coffee,"hojicha was good, matcha was okay",Product Quality,,False,0.42493677,0.19523849,0.37982476,NEGATIVE,0.045112014
Hygge Coffee,4,coffee,"The drink was worth the price, they were quick in making the drink, and the atmosphere was good.",Ambiance and Atmosphere,,False,0.44709036,0.15093225,0.40197742,NEGATIVE,0.045112938
Onse Kopi,1,matcha,"Overall, the drinks lacked flavor and were quite disappointing.",Product Quality,,False,0.4274716,0.1901748,0.3823536,NEGATIVE,0.045118004
"Miss Bridgette,",5,matcha,Delicious food and great atmosphere!,Product Quality,,False,0.4386126,0.1678934,0.39349404,NEGATIVE,0.04511857
"The Coffee Bar, Gaisano Mall of Toril",5,coffee,"We will definitely be back here, whether to hangout or to study  star",Facilities and Amenities,,False,0.4231163,0.19888647,0.37799725,NEGATIVE,0.045119047
Steep Kohi,5,coffee,They were really friendly and open with the customers and it made me feel comfortable.,Customer Service,,False,0.43598035,0.17316611,0.39085355,NEGATIVE,0.045126796
DUNKIN’ Catalunan Grande,4,coffee,No matcha,Product Quality,,False,0.42040053,0.20432763,0.3752719,NEGATIVE,0.045128644
The Limestone Brew,5,coffee,"Thank you so much, Barista Supremo!",Customer Service,,False,0.43614486,0.17283954,0.39101553,NEGATIVE,0.04512933
Kotetsu by Wood and Coffee,5,coffee,"Great atmosphere, not too busy, a simple yet elegant food menu (including several healthy options).",Ambiance and Atmosphere,,False,0.44518012,0.1547694,0.4000505,NEGATIVE,0.045129627
PICKUP COFFEE - Gaisano Mall of Davao,3,coffee,"More sugar than matcha, but good enough for a cheap matcha fix.",Product Quality,,False,0.42175746,0.2016168,0.3766258,NEGATIVE,0.045131654
Lara Mia Café & Bistro,5,coffee,food is great!,Product Quality,,False,0.43391088,0.17731073,0.38877848,NEGATIVE,0.0451324
Beholden Coffee Experience - CM Recto,5,coffee,Coffee is good.,Product Quality,,False,0.4298898,0.18536839,0.3847418,NEGATIVE,0.045147985
Kofi Gram Bangkal,4,coffee,Coffee is good.,Product Quality,,False,0.4298898,0.18536839,0.3847418,NEGATIVE,0.045147985
Black Scoop Cafe Matina,5,coffee,Coffee is good.,Product Quality,,False,0.4298898,0.18536839,0.3847418,NEGATIVE,0.045147985
Kove,1,coffee,Coffee is good.,Product Quality,,False,0.4298898,0.18536839,0.3847418,NEGATIVE,0.045147985
Finca,4,coffee,I like the iced coffee.,Product Quality,,False,0.42526245,0.19463053,0.38010693,NEGATIVE,0.045155525
Lara Mia Café & Bistro,5,coffee,Accomodating staff and wifi is fast.,Facilities and Amenities,,False,0.42919287,0.18677084,0.38403633,NEGATIVE,0.04515654
Pursuit of Coffee (POC),5,coffee,"Place was very nice, food and drinks were also very good and affordable / just witin anyone's price range.",Price and Value,,False,0.43118054,0.18279722,0.3860222,NEGATIVE,0.045158327
Blugré Coffee,2,coffee,It felt like there was limited space to sit and relax.,Facilities and Amenities,,False,0.42430937,0.1965407,0.37915,NEGATIVE,0.04515937
Thirty Third Café,5,coffee,The coffee and food are great .,Product Quality,,False,0.4377363,0.16969465,0.392569,NEGATIVE,0.045167297
Kofi Gram Bangkal,5,coffee,A must try for coffee lovers..,Product Quality,,False,0.42758757,0.18999685,0.38241556,NEGATIVE,0.045172006
Evermore Cafe Davao,5,coffee,"The food was delicious, well-balanced, and the whole experience felt really nice.",Product Quality,,False,0.45351937,0.13814354,0.40833715,NEGATIVE,0.045182228
Coffeepaste Davao,5,coffee,"I come here as often as possible either alone or with my friends, love the service of the barista's, very nice and very open to the costumers, food and coffee is amazing, can't beat the price on that!",Price and Value,,False,0.42211264,0.20096347,0.3769239,NEGATIVE,0.045188755
BRGR Alley Café,5,coffee,What stood out the most was the excellent customer service.,Customer Service,,False,0.42986965,0.18545102,0.38467932,NEGATIVE,0.045190334
Starbucks - SM City Davao,5,coffee,"I usually grab a coffee on my way to the office, never had any problems",Product Quality,,False,0.42199367,0.20120463,0.3768016,NEGATIVE,0.045192063
Seattle's Best Coffee,1,coffee,Then come to this coffee shop.,Product Quality,,False,0.42677307,0.19165595,0.38157097,NEGATIVE,0.045202106
